document_number,line_item,gl_account,debit_credit_indicator,amount,cost_center,profit_center,order_id
JE0001337,1,110000,D,837.94,,PC001,ORD002713
JE0001337,2,500000,C,837.94,,PC001,ORD002713
JE0001338,1,110000,D,801.93,,PC011,ORD001324
JE0001338,2,500000,C,801.93,,PC011,ORD001324
JE0001339,1,110000,D,1280.93,,PC008,ORD000457
JE0001339,2,500000,C,1280.93,,PC008,ORD000457
JE0001340,1,110000,D,958.53,,PC013,ORD000597
JE0001340,2,500000,C,958.53,,PC013,ORD000597
JE0001341,1,110000,D,1326.3,,PC006,ORD002047
JE0001341,2,500000,C,1326.3,,PC006,ORD002047
JE0001342,1,110000,D,170.94,,PC008,ORD000983
JE0001342,2,500000,C,170.94,,PC008,ORD000983
JE0001343,1,110000,D,479.15,,PC003,ORD002716
JE0001343,2,500000,C,479.15,,PC003,ORD002716
JE0001344,1,110000,D,248.62,,PC007,ORD000210
JE0001344,2,500000,C,248.62,,PC007,ORD000210
JE0001345,1,110000,D,778.37,,PC012,ORD001767
JE0001345,2,500000,C,778.37,,PC012,ORD001767
JE0001346,1,110000,D,652.21,,PC015,ORD002929
JE0001346,2,500000,C,652.21,,PC015,ORD002929
JE0001347,1,110000,D,568.48,,PC005,ORD000203
JE0001347,2,500000,C,568.48,,PC005,ORD000203
JE0001348,1,110000,D,1050.42,,PC009,ORD000348
JE0001348,2,500000,C,1050.42,,PC009,ORD000348
JE0001349,1,110000,D,456.97,,PC007,ORD001871
JE0001349,2,500000,C,456.97,,PC007,ORD001871
JE0001350,1,110000,D,649.87,,PC006,ORD001785
JE0001350,2,500000,C,649.87,,PC006,ORD001785
JE0001351,1,110000,D,255.52,,PC002,ORD001085
JE0001351,2,500000,C,255.52,,PC002,ORD001085
JE0001352,1,110000,D,238.43,,PC001,ORD002352
JE0001352,2,500000,C,238.43,,PC001,ORD002352
JE0001353,1,110000,D,320.87,,PC014,ORD001110
JE0001353,2,500000,C,320.87,,PC014,ORD001110
JE0001354,1,110000,D,297.72,,PC011,ORD000702
JE0001354,2,500000,C,297.72,,PC011,ORD000702
JE0001355,1,110000,D,735.6,,PC002,ORD001541
JE0001355,2,500000,C,735.6,,PC002,ORD001541
JE0001356,1,110000,D,502.46,,PC013,ORD001838
JE0001356,2,500000,C,502.46,,PC013,ORD001838
JE0001357,1,110000,D,147.5,,PC003,ORD000635
JE0001357,2,500000,C,147.5,,PC003,ORD000635
JE0001358,1,110000,D,848.76,,PC012,ORD001449
JE0001358,2,500000,C,848.76,,PC012,ORD001449
JE0001359,1,110000,D,394.48,,PC004,ORD000835
JE0001359,2,500000,C,394.48,,PC004,ORD000835
JE0001360,1,110000,D,2121.02,,PC007,ORD001674
JE0001360,2,500000,C,2121.02,,PC007,ORD001674
JE0001361,1,110000,D,1921.3,,PC015,ORD000268
JE0001361,2,500000,C,1921.3,,PC015,ORD000268
JE0001362,1,110000,D,1583.51,,PC002,ORD001858
JE0001362,2,500000,C,1583.51,,PC002,ORD001858
JE0001363,1,110000,D,515.06,,PC002,ORD002494
JE0001363,2,500000,C,515.06,,PC002,ORD002494
JE0001364,1,110000,D,2198.87,,PC005,ORD002147
JE0001364,2,500000,C,2198.87,,PC005,ORD002147
JE0001365,1,110000,D,760.98,,PC013,ORD002640
JE0001365,2,500000,C,760.98,,PC013,ORD002640
JE0001366,1,110000,D,141.55,,PC005,ORD000810
JE0001366,2,500000,C,141.55,,PC005,ORD000810
JE0001367,1,110000,D,309.99,,PC004,ORD001123
JE0001367,2,500000,C,309.99,,PC004,ORD001123
JE0001368,1,110000,D,1027.75,,PC015,ORD001646
JE0001368,2,500000,C,1027.75,,PC015,ORD001646
JE0001369,1,110000,D,810.48,,PC011,ORD002861
JE0001369,2,500000,C,810.48,,PC011,ORD002861
JE0001370,1,110000,D,581.16,,PC001,ORD001207
JE0001370,2,500000,C,581.16,,PC001,ORD001207
JE0001371,1,110000,D,842.62,,PC009,ORD002156
JE0001371,2,500000,C,842.62,,PC009,ORD002156
JE0001372,1,110000,D,222.96,,PC013,ORD000982
JE0001372,2,500000,C,222.96,,PC013,ORD000982
JE0001373,1,110000,D,767.89,,PC004,ORD001035
JE0001373,2,500000,C,767.89,,PC004,ORD001035
JE0001374,1,110000,D,357.13,,PC012,ORD002558
JE0001374,2,500000,C,357.13,,PC012,ORD002558
JE0001375,1,110000,D,932.84,,PC010,ORD001771
JE0001375,2,500000,C,932.84,,PC010,ORD001771
JE0001376,1,110000,D,249.87,,PC012,ORD000052
JE0001376,2,500000,C,249.87,,PC012,ORD000052
JE0001377,1,110000,D,454.95,,PC003,ORD000306
JE0001377,2,500000,C,454.95,,PC003,ORD000306
JE0001378,1,110000,D,940.37,,PC006,ORD001647
JE0001378,2,500000,C,940.37,,PC006,ORD001647
JE0001379,1,110000,D,287.92,,PC006,ORD001555
JE0001379,2,500000,C,287.92,,PC006,ORD001555
JE0001380,1,110000,D,433.69,,PC008,ORD001954
JE0001380,2,500000,C,433.69,,PC008,ORD001954
JE0001381,1,110000,D,1021.62,,PC006,ORD001038
JE0001381,2,500000,C,1021.62,,PC006,ORD001038
JE0001382,1,110000,D,565.09,,PC006,ORD000727
JE0001382,2,500000,C,565.09,,PC006,ORD000727
JE0001383,1,110000,D,1502.18,,PC010,ORD000370
JE0001383,2,500000,C,1502.18,,PC010,ORD000370
JE0001384,1,110000,D,972.6,,PC011,ORD002648
JE0001384,2,500000,C,972.6,,PC011,ORD002648
JE0001385,1,110000,D,785.33,,PC009,ORD001221
JE0001385,2,500000,C,785.33,,PC009,ORD001221
JE0001386,1,110000,D,598.2,,PC004,ORD002413
JE0001386,2,500000,C,598.2,,PC004,ORD002413
JE0001387,1,110000,D,1645.78,,PC010,ORD001363
JE0001387,2,500000,C,1645.78,,PC010,ORD001363
JE0001388,1,110000,D,1536.58,,PC001,ORD000105
JE0001388,2,500000,C,1536.58,,PC001,ORD000105
JE0001389,1,110000,D,846.23,,PC001,ORD001678
JE0001389,2,500000,C,846.23,,PC001,ORD001678
JE0001390,1,110000,D,640.56,,PC008,ORD001286
JE0001390,2,500000,C,640.56,,PC008,ORD001286
JE0001391,1,110000,D,552.73,,PC008,ORD002452
JE0001391,2,500000,C,552.73,,PC008,ORD002452
JE0001392,1,110000,D,566.04,,PC006,ORD001720
JE0001392,2,500000,C,566.04,,PC006,ORD001720
JE0001393,1,110000,D,729.97,,PC010,ORD001728
JE0001393,2,500000,C,729.97,,PC010,ORD001728
JE0001394,1,110000,D,106.42,,PC002,ORD000576
JE0001394,2,500000,C,106.42,,PC002,ORD000576
JE0001395,1,110000,D,1230.1,,PC004,ORD001497
JE0001395,2,500000,C,1230.1,,PC004,ORD001497
JE0001396,1,110000,D,619.78,,PC011,ORD001996
JE0001396,2,500000,C,619.78,,PC011,ORD001996
JE0001397,1,110000,D,543.19,,PC009,ORD001995
JE0001397,2,500000,C,543.19,,PC009,ORD001995
JE0001398,1,110000,D,881.46,,PC002,ORD002127
JE0001398,2,500000,C,881.46,,PC002,ORD002127
JE0001399,1,110000,D,1291.29,,PC015,ORD002375
JE0001399,2,500000,C,1291.29,,PC015,ORD002375
JE0001400,1,110000,D,354.12,,PC001,ORD001580
JE0001400,2,500000,C,354.12,,PC001,ORD001580
JE0001401,1,110000,D,1672.0,,PC012,ORD001355
JE0001401,2,500000,C,1672.0,,PC012,ORD001355
JE0001402,1,110000,D,1088.09,,PC011,ORD001685
JE0001402,2,500000,C,1088.09,,PC011,ORD001685
JE0001403,1,110000,D,1021.96,,PC014,ORD001094
JE0001403,2,500000,C,1021.96,,PC014,ORD001094
JE0001404,1,110000,D,1813.58,,PC002,ORD001874
JE0001404,2,500000,C,1813.58,,PC002,ORD001874
JE0001405,1,110000,D,776.46,,PC015,ORD001158
JE0001405,2,500000,C,776.46,,PC015,ORD001158
JE0001406,1,110000,D,424.46,,PC011,ORD001403
JE0001406,2,500000,C,424.46,,PC011,ORD001403
JE0001407,1,110000,D,1286.99,,PC011,ORD001109
JE0001407,2,500000,C,1286.99,,PC011,ORD001109
JE0001408,1,110000,D,1134.5,,PC011,ORD002987
JE0001408,2,500000,C,1134.5,,PC011,ORD002987
JE0001409,1,110000,D,532.54,,PC004,ORD001726
JE0001409,2,500000,C,532.54,,PC004,ORD001726
JE0001410,1,110000,D,1142.44,,PC011,ORD001116
JE0001410,2,500000,C,1142.44,,PC011,ORD001116
JE0001411,1,110000,D,634.3,,PC012,ORD000436
JE0001411,2,500000,C,634.3,,PC012,ORD000436
JE0001412,1,110000,D,1335.2,,PC008,ORD001815
JE0001412,2,500000,C,1335.2,,PC008,ORD001815
JE0001413,1,110000,D,598.03,,PC013,ORD001499
JE0001413,2,500000,C,598.03,,PC013,ORD001499
JE0001414,1,110000,D,1475.49,,PC004,ORD002353
JE0001414,2,500000,C,1475.49,,PC004,ORD002353
JE0001415,1,110000,D,398.12,,PC008,ORD002467
JE0001415,2,500000,C,398.12,,PC008,ORD002467
JE0001416,1,110000,D,645.86,,PC005,ORD002495
JE0001416,2,500000,C,645.86,,PC005,ORD002495
JE0001417,1,110000,D,896.19,,PC011,ORD001036
JE0001417,2,500000,C,896.19,,PC011,ORD001036
JE0001418,1,110000,D,1901.79,,PC002,ORD000211
JE0001418,2,500000,C,1901.79,,PC002,ORD000211
JE0001419,1,110000,D,1892.58,,PC009,ORD000054
JE0001419,2,500000,C,1892.58,,PC009,ORD000054
JE0001420,1,110000,D,264.44,,PC014,ORD000780
JE0001420,2,500000,C,264.44,,PC014,ORD000780
JE0001421,1,110000,D,312.96,,PC004,ORD002587
JE0001421,2,500000,C,312.96,,PC004,ORD002587
JE0001422,1,110000,D,1072.08,,PC002,ORD000387
JE0001422,2,500000,C,1072.08,,PC002,ORD000387
JE0001423,1,110000,D,1968.74,,PC004,ORD002422
JE0001423,2,500000,C,1968.74,,PC004,ORD002422
JE0001424,1,110000,D,789.23,,PC010,ORD002992
JE0001424,2,500000,C,789.23,,PC010,ORD002992
JE0001425,1,110000,D,175.07,,PC009,ORD000147
JE0001425,2,500000,C,175.07,,PC009,ORD000147
JE0001426,1,110000,D,210.13,,PC009,ORD000499
JE0001426,2,500000,C,210.13,,PC009,ORD000499
JE0001427,1,110000,D,789.57,,PC005,ORD000620
JE0001427,2,500000,C,789.57,,PC005,ORD000620
JE0001428,1,110000,D,307.27,,PC011,ORD000996
JE0001428,2,500000,C,307.27,,PC011,ORD000996
JE0001429,1,110000,D,490.33,,PC011,ORD001795
JE0001429,2,500000,C,490.33,,PC011,ORD001795
JE0001430,1,110000,D,414.57,,PC004,ORD001861
JE0001430,2,500000,C,414.57,,PC004,ORD001861
JE0001431,1,110000,D,931.52,,PC002,ORD000794
JE0001431,2,500000,C,931.52,,PC002,ORD000794
JE0001432,1,110000,D,1468.05,,PC014,ORD000510
JE0001432,2,500000,C,1468.05,,PC014,ORD000510
JE0001433,1,110000,D,621.32,,PC009,ORD002137
JE0001433,2,500000,C,621.32,,PC009,ORD002137
JE0001434,1,110000,D,1227.55,,PC006,ORD001854
JE0001434,2,500000,C,1227.55,,PC006,ORD001854
JE0001435,1,110000,D,51.52,,PC005,ORD000168
JE0001435,2,500000,C,51.52,,PC005,ORD000168
JE0001436,1,110000,D,698.47,,PC006,ORD001883
JE0001436,2,500000,C,698.47,,PC006,ORD001883
JE0001437,1,110000,D,511.43,,PC005,ORD001607
JE0001437,2,500000,C,511.43,,PC005,ORD001607
JE0001438,1,110000,D,895.58,,PC010,ORD001866
JE0001438,2,500000,C,895.58,,PC010,ORD001866
JE0001439,1,110000,D,705.21,,PC011,ORD002655
JE0001439,2,500000,C,705.21,,PC011,ORD002655
JE0001440,1,110000,D,1254.22,,PC008,ORD001453
JE0001440,2,500000,C,1254.22,,PC008,ORD001453
JE0001441,1,110000,D,183.53,,PC010,ORD001759
JE0001441,2,500000,C,183.53,,PC010,ORD001759
JE0001442,1,110000,D,426.24,,PC014,ORD002882
JE0001442,2,500000,C,426.24,,PC014,ORD002882
JE0001443,1,110000,D,924.84,,PC002,ORD000759
JE0001443,2,500000,C,924.84,,PC002,ORD000759
JE0001444,1,110000,D,316.89,,PC005,ORD002114
JE0001444,2,500000,C,316.89,,PC005,ORD002114
JE0001445,1,110000,D,360.46,,PC011,ORD002727
JE0001445,2,500000,C,360.46,,PC011,ORD002727
JE0001446,1,110000,D,882.62,,PC001,ORD002057
JE0001446,2,500000,C,882.62,,PC001,ORD002057
JE0001447,1,110000,D,1517.54,,PC002,ORD002952
JE0001447,2,500000,C,1517.54,,PC002,ORD002952
JE0001448,1,110000,D,1406.07,,PC001,ORD002498
JE0001448,2,500000,C,1406.07,,PC001,ORD002498
JE0001449,1,110000,D,219.42,,PC003,ORD000662
JE0001449,2,500000,C,219.42,,PC003,ORD000662
JE0001450,1,110000,D,102.47,,PC006,ORD002561
JE0001450,2,500000,C,102.47,,PC006,ORD002561
JE0001451,1,110000,D,1415.5,,PC004,ORD002605
JE0001451,2,500000,C,1415.5,,PC004,ORD002605
JE0001452,1,110000,D,369.46,,PC002,ORD002152
JE0001452,2,500000,C,369.46,,PC002,ORD002152
JE0001453,1,110000,D,777.52,,PC011,ORD002686
JE0001453,2,500000,C,777.52,,PC011,ORD002686
JE0001454,1,110000,D,978.08,,PC012,ORD001294
JE0001454,2,500000,C,978.08,,PC012,ORD001294
JE0001455,1,110000,D,438.23,,PC013,ORD000663
JE0001455,2,500000,C,438.23,,PC013,ORD000663
JE0001456,1,110000,D,63.82,,PC015,ORD002523
JE0001456,2,500000,C,63.82,,PC015,ORD002523
JE0001457,1,110000,D,806.75,,PC007,ORD000530
JE0001457,2,500000,C,806.75,,PC007,ORD000530
JE0001458,1,110000,D,138.16,,PC005,ORD001273
JE0001458,2,500000,C,138.16,,PC005,ORD001273
JE0001459,1,110000,D,116.27,,PC013,ORD001946
JE0001459,2,500000,C,116.27,,PC013,ORD001946
JE0001460,1,110000,D,549.98,,PC013,ORD000060
JE0001460,2,500000,C,549.98,,PC013,ORD000060
JE0001461,1,110000,D,756.9,,PC010,ORD000949
JE0001461,2,500000,C,756.9,,PC010,ORD000949
JE0001462,1,110000,D,474.68,,PC015,ORD001648
JE0001462,2,500000,C,474.68,,PC015,ORD001648
JE0001463,1,110000,D,1160.72,,PC007,ORD001682
JE0001463,2,500000,C,1160.72,,PC007,ORD001682
JE0001464,1,110000,D,374.38,,PC006,ORD000282
JE0001464,2,500000,C,374.38,,PC006,ORD000282
JE0001465,1,110000,D,798.02,,PC010,ORD001184
JE0001465,2,500000,C,798.02,,PC010,ORD001184
JE0001466,1,110000,D,1347.95,,PC008,ORD002988
JE0001466,2,500000,C,1347.95,,PC008,ORD002988
JE0001467,1,110000,D,432.27,,PC008,ORD002606
JE0001467,2,500000,C,432.27,,PC008,ORD002606
JE0001468,1,110000,D,1681.3,,PC011,ORD002244
JE0001468,2,500000,C,1681.3,,PC011,ORD002244
JE0001469,1,110000,D,707.53,,PC008,ORD002205
JE0001469,2,500000,C,707.53,,PC008,ORD002205
JE0001470,1,110000,D,647.94,,PC010,ORD001536
JE0001470,2,500000,C,647.94,,PC010,ORD001536
JE0001471,1,110000,D,633.82,,PC013,ORD002176
JE0001471,2,500000,C,633.82,,PC013,ORD002176
JE0001472,1,110000,D,712.75,,PC006,ORD002825
JE0001472,2,500000,C,712.75,,PC006,ORD002825
JE0001473,1,110000,D,585.36,,PC011,ORD002822
JE0001473,2,500000,C,585.36,,PC011,ORD002822
JE0001474,1,110000,D,708.45,,PC003,ORD001327
JE0001474,2,500000,C,708.45,,PC003,ORD001327
JE0001475,1,110000,D,1303.73,,PC001,ORD001571
JE0001475,2,500000,C,1303.73,,PC001,ORD001571
JE0001476,1,110000,D,1276.16,,PC010,ORD002484
JE0001476,2,500000,C,1276.16,,PC010,ORD002484
JE0001477,1,110000,D,430.38,,PC003,ORD000854
JE0001477,2,500000,C,430.38,,PC003,ORD000854
JE0001478,1,110000,D,901.75,,PC007,ORD001904
JE0001478,2,500000,C,901.75,,PC007,ORD001904
JE0001479,1,110000,D,533.94,,PC004,ORD001277
JE0001479,2,500000,C,533.94,,PC004,ORD001277
JE0001480,1,110000,D,1411.05,,PC003,ORD001284
JE0001480,2,500000,C,1411.05,,PC003,ORD001284
JE0001481,1,110000,D,821.13,,PC014,ORD000519
JE0001481,2,500000,C,821.13,,PC014,ORD000519
JE0001482,1,110000,D,847.18,,PC009,ORD001526
JE0001482,2,500000,C,847.18,,PC009,ORD001526
JE0001483,1,110000,D,570.19,,PC006,ORD000806
JE0001483,2,500000,C,570.19,,PC006,ORD000806
JE0001484,1,110000,D,1194.82,,PC013,ORD002680
JE0001484,2,500000,C,1194.82,,PC013,ORD002680
JE0001485,1,110000,D,579.09,,PC009,ORD002637
JE0001485,2,500000,C,579.09,,PC009,ORD002637
JE0001486,1,110000,D,760.59,,PC003,ORD000711
JE0001486,2,500000,C,760.59,,PC003,ORD000711
JE0001487,1,110000,D,661.02,,PC003,ORD001722
JE0001487,2,500000,C,661.02,,PC003,ORD001722
JE0001488,1,110000,D,250.35,,PC003,ORD000050
JE0001488,2,500000,C,250.35,,PC003,ORD000050
JE0001489,1,110000,D,705.03,,PC003,ORD000644
JE0001489,2,500000,C,705.03,,PC003,ORD000644
JE0001490,1,110000,D,118.59,,PC014,ORD001007
JE0001490,2,500000,C,118.59,,PC014,ORD001007
JE0001491,1,110000,D,100.28,,PC005,ORD000802
JE0001491,2,500000,C,100.28,,PC005,ORD000802
JE0001492,1,110000,D,1403.31,,PC015,ORD002133
JE0001492,2,500000,C,1403.31,,PC015,ORD002133
JE0001493,1,110000,D,185.09,,PC007,ORD002055
JE0001493,2,500000,C,185.09,,PC007,ORD002055
JE0001494,1,110000,D,647.0,,PC003,ORD001311
JE0001494,2,500000,C,647.0,,PC003,ORD001311
JE0001495,1,110000,D,1108.54,,PC004,ORD001791
JE0001495,2,500000,C,1108.54,,PC004,ORD001791
JE0001496,1,110000,D,744.85,,PC001,ORD000850
JE0001496,2,500000,C,744.85,,PC001,ORD000850
JE0001497,1,110000,D,1072.58,,PC009,ORD000425
JE0001497,2,500000,C,1072.58,,PC009,ORD000425
JE0001498,1,110000,D,1401.24,,PC006,ORD000417
JE0001498,2,500000,C,1401.24,,PC006,ORD000417
JE0001499,1,110000,D,1108.56,,PC011,ORD000001
JE0001499,2,500000,C,1108.56,,PC011,ORD000001
JE0001500,1,110000,D,670.34,,PC004,ORD001482
JE0001500,2,500000,C,670.34,,PC004,ORD001482
JE0001501,1,110000,D,74.1,,PC014,ORD001410
JE0001501,2,500000,C,74.1,,PC014,ORD001410
JE0001502,1,110000,D,623.65,,PC005,ORD002773
JE0001502,2,500000,C,623.65,,PC005,ORD002773
JE0001503,1,110000,D,304.97,,PC012,ORD001830
JE0001503,2,500000,C,304.97,,PC012,ORD001830
JE0001504,1,110000,D,325.32,,PC001,ORD001270
JE0001504,2,500000,C,325.32,,PC001,ORD001270
JE0001505,1,110000,D,1438.81,,PC012,ORD000177
JE0001505,2,500000,C,1438.81,,PC012,ORD000177
JE0001506,1,110000,D,2409.79,,PC004,ORD002404
JE0001506,2,500000,C,2409.79,,PC004,ORD002404
JE0001507,1,110000,D,543.02,,PC012,ORD001565
JE0001507,2,500000,C,543.02,,PC012,ORD001565
JE0001508,1,110000,D,866.64,,PC010,ORD000513
JE0001508,2,500000,C,866.64,,PC010,ORD000513
JE0001509,1,110000,D,235.56,,PC015,ORD000537
JE0001509,2,500000,C,235.56,,PC015,ORD000537
JE0001510,1,110000,D,245.6,,PC010,ORD001287
JE0001510,2,500000,C,245.6,,PC010,ORD001287
JE0001511,1,110000,D,387.98,,PC007,ORD000920
JE0001511,2,500000,C,387.98,,PC007,ORD000920
JE0001512,1,110000,D,346.24,,PC002,ORD001463
JE0001512,2,500000,C,346.24,,PC002,ORD001463
JE0001513,1,110000,D,510.51,,PC002,ORD000362
JE0001513,2,500000,C,510.51,,PC002,ORD000362
JE0001514,1,110000,D,252.33,,PC006,ORD002243
JE0001514,2,500000,C,252.33,,PC006,ORD002243
JE0001515,1,110000,D,1192.38,,PC009,ORD001140
JE0001515,2,500000,C,1192.38,,PC009,ORD001140
JE0001516,1,110000,D,629.69,,PC014,ORD001655
JE0001516,2,500000,C,629.69,,PC014,ORD001655
JE0001517,1,110000,D,361.0,,PC001,ORD001658
JE0001517,2,500000,C,361.0,,PC001,ORD001658
JE0001518,1,110000,D,92.56,,PC011,ORD000337
JE0001518,2,500000,C,92.56,,PC011,ORD000337
JE0001519,1,110000,D,1187.26,,PC012,ORD000767
JE0001519,2,500000,C,1187.26,,PC012,ORD000767
JE0001520,1,110000,D,64.31,,PC004,ORD001349
JE0001520,2,500000,C,64.31,,PC004,ORD001349
JE0001521,1,110000,D,1494.63,,PC013,ORD000435
JE0001521,2,500000,C,1494.63,,PC013,ORD000435
JE0001522,1,110000,D,904.64,,PC003,ORD001863
JE0001522,2,500000,C,904.64,,PC003,ORD001863
JE0001523,1,110000,D,2496.42,,PC013,ORD001055
JE0001523,2,500000,C,2496.42,,PC013,ORD001055
JE0001524,1,110000,D,224.34,,PC005,ORD001533
JE0001524,2,500000,C,224.34,,PC005,ORD001533
JE0001525,1,110000,D,768.29,,PC015,ORD002660
JE0001525,2,500000,C,768.29,,PC015,ORD002660
JE0001526,1,110000,D,1375.72,,PC002,ORD002720
JE0001526,2,500000,C,1375.72,,PC002,ORD002720
JE0001527,1,110000,D,99.2,,PC009,ORD002759
JE0001527,2,500000,C,99.2,,PC009,ORD002759
JE0001528,1,110000,D,568.42,,PC012,ORD000408
JE0001528,2,500000,C,568.42,,PC012,ORD000408
JE0001529,1,110000,D,557.92,,PC005,ORD001263
JE0001529,2,500000,C,557.92,,PC005,ORD001263
JE0001530,1,110000,D,298.98,,PC003,ORD002541
JE0001530,2,500000,C,298.98,,PC003,ORD002541
JE0001531,1,110000,D,977.49,,PC008,ORD002872
JE0001531,2,500000,C,977.49,,PC008,ORD002872
JE0001532,1,110000,D,610.23,,PC012,ORD002898
JE0001532,2,500000,C,610.23,,PC012,ORD002898
JE0001533,1,110000,D,702.92,,PC004,ORD001318
JE0001533,2,500000,C,702.92,,PC004,ORD001318
JE0001534,1,110000,D,494.21,,PC005,ORD001330
JE0001534,2,500000,C,494.21,,PC005,ORD001330
JE0001535,1,110000,D,1332.87,,PC011,ORD002437
JE0001535,2,500000,C,1332.87,,PC011,ORD002437
JE0001536,1,110000,D,823.06,,PC009,ORD000381
JE0001536,2,500000,C,823.06,,PC009,ORD000381
JE0001537,1,110000,D,793.13,,PC015,ORD001553
JE0001537,2,500000,C,793.13,,PC015,ORD001553
JE0001538,1,110000,D,233.1,,PC002,ORD002113
JE0001538,2,500000,C,233.1,,PC002,ORD002113
JE0001539,1,110000,D,1343.41,,PC006,ORD002580
JE0001539,2,500000,C,1343.41,,PC006,ORD002580
JE0001540,1,110000,D,336.16,,PC006,ORD001956
JE0001540,2,500000,C,336.16,,PC006,ORD001956
JE0001541,1,110000,D,737.18,,PC001,ORD002358
JE0001541,2,500000,C,737.18,,PC001,ORD002358
JE0001542,1,110000,D,802.89,,PC002,ORD000579
JE0001542,2,500000,C,802.89,,PC002,ORD000579
JE0001543,1,110000,D,491.94,,PC015,ORD000479
JE0001543,2,500000,C,491.94,,PC015,ORD000479
JE0001544,1,110000,D,555.21,,PC007,ORD001748
JE0001544,2,500000,C,555.21,,PC007,ORD001748
JE0001545,1,110000,D,950.73,,PC001,ORD002308
JE0001545,2,500000,C,950.73,,PC001,ORD002308
JE0001546,1,110000,D,807.15,,PC012,ORD001783
JE0001546,2,500000,C,807.15,,PC012,ORD001783
JE0001547,1,110000,D,239.79,,PC014,ORD002040
JE0001547,2,500000,C,239.79,,PC014,ORD002040
JE0001548,1,110000,D,32.62,,PC004,ORD000420
JE0001548,2,500000,C,32.62,,PC004,ORD000420
JE0001549,1,110000,D,289.87,,PC006,ORD000626
JE0001549,2,500000,C,289.87,,PC006,ORD000626
JE0001550,1,110000,D,796.04,,PC010,ORD000040
JE0001550,2,500000,C,796.04,,PC010,ORD000040
JE0001551,1,110000,D,478.91,,PC007,ORD001168
JE0001551,2,500000,C,478.91,,PC007,ORD001168
JE0001552,1,110000,D,659.85,,PC005,ORD001481
JE0001552,2,500000,C,659.85,,PC005,ORD001481
JE0001553,1,110000,D,188.01,,PC010,ORD002448
JE0001553,2,500000,C,188.01,,PC010,ORD002448
JE0001554,1,110000,D,622.87,,PC006,ORD001060
JE0001554,2,500000,C,622.87,,PC006,ORD001060
JE0001555,1,110000,D,555.04,,PC010,ORD000081
JE0001555,2,500000,C,555.04,,PC010,ORD000081
JE0001556,1,110000,D,332.01,,PC005,ORD000947
JE0001556,2,500000,C,332.01,,PC005,ORD000947
JE0001557,1,110000,D,1185.0,,PC011,ORD000074
JE0001557,2,500000,C,1185.0,,PC011,ORD000074
JE0001558,1,110000,D,1071.85,,PC014,ORD001126
JE0001558,2,500000,C,1071.85,,PC014,ORD001126
JE0001559,1,110000,D,658.0,,PC015,ORD000557
JE0001559,2,500000,C,658.0,,PC015,ORD000557
JE0001560,1,110000,D,205.81,,PC008,ORD002041
JE0001560,2,500000,C,205.81,,PC008,ORD002041
JE0001561,1,110000,D,489.81,,PC008,ORD002795
JE0001561,2,500000,C,489.81,,PC008,ORD002795
JE0001562,1,110000,D,1088.99,,PC004,ORD001253
JE0001562,2,500000,C,1088.99,,PC004,ORD001253
JE0001563,1,110000,D,817.37,,PC013,ORD001725
JE0001563,2,500000,C,817.37,,PC013,ORD001725
JE0001564,1,110000,D,2502.93,,PC010,ORD001632
JE0001564,2,500000,C,2502.93,,PC010,ORD001632
JE0001565,1,110000,D,1158.07,,PC013,ORD001589
JE0001565,2,500000,C,1158.07,,PC013,ORD001589
JE0001566,1,110000,D,941.79,,PC012,ORD001596
JE0001566,2,500000,C,941.79,,PC012,ORD001596
JE0001567,1,110000,D,363.69,,PC015,ORD002291
JE0001567,2,500000,C,363.69,,PC015,ORD002291
JE0001568,1,110000,D,1635.55,,PC005,ORD000542
JE0001568,2,500000,C,1635.55,,PC005,ORD000542
JE0001569,1,110000,D,858.24,,PC008,ORD001462
JE0001569,2,500000,C,858.24,,PC008,ORD001462
JE0001570,1,110000,D,993.63,,PC009,ORD000508
JE0001570,2,500000,C,993.63,,PC009,ORD000508
JE0001571,1,110000,D,741.31,,PC003,ORD001182
JE0001571,2,500000,C,741.31,,PC003,ORD001182
JE0001572,1,110000,D,155.4,,PC013,ORD002462
JE0001572,2,500000,C,155.4,,PC013,ORD002462
JE0001573,1,110000,D,1095.34,,PC001,ORD000489
JE0001573,2,500000,C,1095.34,,PC001,ORD000489
JE0001574,1,110000,D,529.75,,PC006,ORD001125
JE0001574,2,500000,C,529.75,,PC006,ORD001125
JE0001575,1,110000,D,374.54,,PC007,ORD002242
JE0001575,2,500000,C,374.54,,PC007,ORD002242
JE0001576,1,110000,D,596.76,,PC015,ORD001542
JE0001576,2,500000,C,596.76,,PC015,ORD001542
JE0001577,1,110000,D,578.26,,PC013,ORD000389
JE0001577,2,500000,C,578.26,,PC013,ORD000389
JE0001578,1,110000,D,914.12,,PC002,ORD000218
JE0001578,2,500000,C,914.12,,PC002,ORD000218
JE0001579,1,110000,D,868.57,,PC006,ORD001018
JE0001579,2,500000,C,868.57,,PC006,ORD001018
JE0001580,1,110000,D,733.49,,PC009,ORD001246
JE0001580,2,500000,C,733.49,,PC009,ORD001246
JE0001581,1,110000,D,746.69,,PC013,ORD002855
JE0001581,2,500000,C,746.69,,PC013,ORD002855
JE0001582,1,110000,D,687.55,,PC005,ORD001629
JE0001582,2,500000,C,687.55,,PC005,ORD001629
JE0001583,1,110000,D,332.05,,PC011,ORD001291
JE0001583,2,500000,C,332.05,,PC011,ORD001291
