movement_id,material_id,warehouse_id,movement_type,quantity,movement_date,reference_document
MOV001712,MAT00290,WH01,GI_601_Goods_Issue_Sales,-13,2024-07-28 00:00:00,DELV008590
MOV001713,MAT00385,WH04,GI_601_Goods_Issue_Sales,-16,2023-09-06 00:00:00,DELV001174
MOV001714,MAT00337,WH08,GI_601_Goods_Issue_Sales,-18,2024-03-16 00:00:00,DELV005299
MOV001715,MAT00019,WH05,GI_601_Goods_Issue_Sales,-44,2024-08-12 00:00:00,DELV001468
MOV001716,MAT00135,WH04,GI_601_Goods_Issue_Sales,-8,2024-11-18 00:00:00,DELV006777
MOV001717,MAT00056,WH07,GI_601_Goods_Issue_Sales,-28,2024-01-10 00:00:00,DELV005707
MOV001718,MAT00313,WH08,GI_601_Goods_Issue_Sales,-13,2023-11-25 00:00:00,DELV005645
MOV001719,MAT00121,WH06,GI_601_Goods_Issue_Sales,-39,2024-11-02 00:00:00,DELV000397
MOV001720,MAT00380,WH08,GI_601_Goods_Issue_Sales,-50,2023-11-09 00:00:00,DELV002774
MOV001721,MAT00287,WH04,GI_601_Goods_Issue_Sales,-23,2024-09-23 00:00:00,DELV007246
MOV001722,MAT00130,WH04,GI_601_Goods_Issue_Sales,-40,2023-05-30 00:00:00,DELV007217
MOV001723,MAT00243,WH04,GI_601_Goods_Issue_Sales,-3,2023-08-28 00:00:00,DELV003272
MOV001724,MAT00003,WH02,GI_601_Goods_Issue_Sales,-44,2024-01-18 00:00:00,DELV002556
MOV001725,MAT00270,WH04,GI_601_Goods_Issue_Sales,-49,2023-03-29 00:00:00,DELV001842
MOV001726,MAT00101,WH01,GI_601_Goods_Issue_Sales,-48,2023-02-25 00:00:00,DELV003983
MOV001727,MAT00021,WH04,GI_601_Goods_Issue_Sales,-40,2023-06-01 00:00:00,DELV004714
MOV001728,MAT00361,WH03,GI_601_Goods_Issue_Sales,-1,2023-12-18 00:00:00,DELV001824
MOV001729,MAT00313,WH08,GI_601_Goods_Issue_Sales,-20,2024-04-05 00:00:00,DELV007720
MOV001730,MAT00126,WH02,GI_601_Goods_Issue_Sales,-2,2023-12-06 00:00:00,DELV003425
MOV001731,MAT00355,WH01,GI_601_Goods_Issue_Sales,-48,2024-07-04 00:00:00,DELV003472
MOV001732,MAT00253,WH07,GI_601_Goods_Issue_Sales,-14,2024-07-13 00:00:00,DELV008574
MOV001733,MAT00250,WH07,GI_601_Goods_Issue_Sales,-49,2023-09-22 00:00:00,DELV008992
MOV001734,MAT00135,WH07,GI_601_Goods_Issue_Sales,-31,2024-09-29 00:00:00,DELV002316
MOV001735,MAT00111,WH08,GI_601_Goods_Issue_Sales,-45,2024-12-16 00:00:00,DELV000302
MOV001736,MAT00098,WH06,GI_601_Goods_Issue_Sales,-25,2024-08-19 00:00:00,DELV008632
MOV001737,MAT00339,WH05,GI_601_Goods_Issue_Sales,-3,2023-09-19 00:00:00,DELV002791
MOV001738,MAT00074,WH07,GI_601_Goods_Issue_Sales,-4,2023-10-18 00:00:00,DELV003289
MOV001739,MAT00381,WH06,GI_601_Goods_Issue_Sales,-45,2024-09-24 00:00:00,DELV004445
MOV001740,MAT00230,WH02,GI_601_Goods_Issue_Sales,-4,2024-04-21 00:00:00,DELV000137
MOV001741,MAT00399,WH06,GI_601_Goods_Issue_Sales,-5,2024-02-02 00:00:00,DELV004446
MOV001742,MAT00143,WH08,GI_601_Goods_Issue_Sales,-43,2024-11-06 00:00:00,DELV005902
MOV001743,MAT00285,WH06,GI_601_Goods_Issue_Sales,-7,2023-01-20 00:00:00,DELV004793
MOV001744,MAT00217,WH02,GI_601_Goods_Issue_Sales,-42,2024-01-31 00:00:00,DELV003788
MOV001745,MAT00197,WH07,GI_601_Goods_Issue_Sales,-25,2024-06-04 00:00:00,DELV001632
MOV001746,MAT00323,WH01,GI_601_Goods_Issue_Sales,-21,2024-05-11 00:00:00,DELV009783
MOV001747,MAT00263,WH08,GI_601_Goods_Issue_Sales,-35,2023-04-01 00:00:00,DELV003055
MOV001748,MAT00182,WH08,GI_601_Goods_Issue_Sales,-13,2024-05-27 00:00:00,DELV007504
MOV001749,MAT00092,WH05,GI_601_Goods_Issue_Sales,-36,2024-12-30 00:00:00,DELV000353
MOV001750,MAT00355,WH07,GI_601_Goods_Issue_Sales,-3,2023-09-11 00:00:00,DELV008674
MOV001751,MAT00001,WH08,GI_601_Goods_Issue_Sales,-20,2023-12-08 00:00:00,DELV008028
MOV001752,MAT00047,WH06,GI_601_Goods_Issue_Sales,-26,2023-06-10 00:00:00,DELV000302
MOV001753,MAT00245,WH04,GI_601_Goods_Issue_Sales,-23,2024-12-01 00:00:00,DELV005766
MOV001754,MAT00304,WH03,GI_601_Goods_Issue_Sales,-23,2024-10-02 00:00:00,DELV004954
MOV001755,MAT00323,WH02,GI_601_Goods_Issue_Sales,-16,2024-05-28 00:00:00,DELV004520
MOV001756,MAT00035,WH05,GI_601_Goods_Issue_Sales,-4,2024-10-02 00:00:00,DELV004222
MOV001757,MAT00047,WH05,GI_601_Goods_Issue_Sales,-25,2023-01-31 00:00:00,DELV009093
MOV001758,MAT00043,WH06,GI_601_Goods_Issue_Sales,-18,2023-08-19 00:00:00,DELV002486
MOV001759,MAT00352,WH02,GI_601_Goods_Issue_Sales,-22,2024-02-07 00:00:00,DELV002249
MOV001760,MAT00345,WH03,GI_601_Goods_Issue_Sales,-6,2024-01-27 00:00:00,DELV008532
MOV001761,MAT00148,WH06,GI_601_Goods_Issue_Sales,-44,2024-09-19 00:00:00,DELV003727
MOV001762,MAT00262,WH08,GI_601_Goods_Issue_Sales,-27,2023-09-04 00:00:00,DELV009387
MOV001763,MAT00180,WH02,GI_601_Goods_Issue_Sales,-10,2024-03-12 00:00:00,DELV005119
MOV001764,MAT00064,WH01,GI_601_Goods_Issue_Sales,-39,2023-12-04 00:00:00,DELV007360
MOV001765,MAT00113,WH05,GI_601_Goods_Issue_Sales,-35,2023-05-15 00:00:00,DELV003388
MOV001766,MAT00222,WH06,GI_601_Goods_Issue_Sales,-42,2023-05-22 00:00:00,DELV009520
MOV001767,MAT00221,WH04,GI_601_Goods_Issue_Sales,-35,2024-12-01 00:00:00,DELV003315
MOV001768,MAT00192,WH07,GI_601_Goods_Issue_Sales,-9,2023-11-13 00:00:00,DELV008583
MOV001769,MAT00131,WH02,GI_601_Goods_Issue_Sales,-9,2024-03-16 00:00:00,DELV002379
MOV001770,MAT00277,WH08,GI_601_Goods_Issue_Sales,-42,2024-08-01 00:00:00,DELV002590
MOV001771,MAT00196,WH01,GI_601_Goods_Issue_Sales,-21,2023-03-11 00:00:00,DELV009132
MOV001772,MAT00064,WH06,GI_601_Goods_Issue_Sales,-35,2023-05-02 00:00:00,DELV003017
MOV001773,MAT00053,WH03,GI_601_Goods_Issue_Sales,-21,2023-05-30 00:00:00,DELV000484
MOV001774,MAT00134,WH05,GI_601_Goods_Issue_Sales,-49,2023-11-23 00:00:00,DELV006784
MOV001775,MAT00351,WH02,GI_601_Goods_Issue_Sales,-27,2023-11-07 00:00:00,DELV007259
MOV001776,MAT00130,WH03,GI_601_Goods_Issue_Sales,-48,2024-10-14 00:00:00,DELV004486
MOV001777,MAT00217,WH01,GI_601_Goods_Issue_Sales,-10,2023-07-12 00:00:00,DELV001750
MOV001778,MAT00351,WH07,GI_601_Goods_Issue_Sales,-9,2023-07-09 00:00:00,DELV000430
MOV001779,MAT00354,WH04,GI_601_Goods_Issue_Sales,-49,2024-09-18 00:00:00,DELV004373
MOV001780,MAT00192,WH06,GI_601_Goods_Issue_Sales,-39,2024-08-03 00:00:00,DELV003784
MOV001781,MAT00184,WH01,GI_601_Goods_Issue_Sales,-39,2023-08-26 00:00:00,DELV003784
MOV001782,MAT00331,WH02,GI_601_Goods_Issue_Sales,-44,2023-01-27 00:00:00,DELV005887
MOV001783,MAT00293,WH02,GI_601_Goods_Issue_Sales,-6,2024-12-05 00:00:00,DELV007809
MOV001784,MAT00165,WH07,GI_601_Goods_Issue_Sales,-9,2024-05-29 00:00:00,DELV009908
MOV001785,MAT00289,WH04,GI_601_Goods_Issue_Sales,-31,2024-12-30 00:00:00,DELV006127
MOV001786,MAT00273,WH07,GI_601_Goods_Issue_Sales,-12,2024-02-01 00:00:00,DELV008052
MOV001787,MAT00159,WH02,GI_601_Goods_Issue_Sales,-31,2023-05-21 00:00:00,DELV002684
MOV001788,MAT00165,WH06,GI_601_Goods_Issue_Sales,-13,2023-08-20 00:00:00,DELV000529
MOV001789,MAT00311,WH06,GI_601_Goods_Issue_Sales,-27,2023-01-16 00:00:00,DELV004422
MOV001790,MAT00127,WH04,GI_601_Goods_Issue_Sales,-27,2023-08-16 00:00:00,DELV003324
MOV001791,MAT00089,WH06,GI_601_Goods_Issue_Sales,-49,2023-07-29 00:00:00,DELV001084
MOV001792,MAT00231,WH04,GI_601_Goods_Issue_Sales,-12,2024-03-25 00:00:00,DELV008028
MOV001793,MAT00319,WH05,GI_601_Goods_Issue_Sales,-45,2023-11-29 00:00:00,DELV007497
MOV001794,MAT00299,WH02,GI_601_Goods_Issue_Sales,-16,2024-03-13 00:00:00,DELV006634
MOV001795,MAT00157,WH08,GI_601_Goods_Issue_Sales,-50,2023-02-12 00:00:00,DELV009961
MOV001796,MAT00343,WH01,GI_601_Goods_Issue_Sales,-48,2024-01-25 00:00:00,DELV005127
MOV001797,MAT00179,WH04,GI_601_Goods_Issue_Sales,-26,2024-09-18 00:00:00,DELV009371
MOV001798,MAT00165,WH03,GI_601_Goods_Issue_Sales,-39,2024-07-03 00:00:00,DELV008606
MOV001799,MAT00101,WH02,GI_601_Goods_Issue_Sales,-42,2024-12-22 00:00:00,DELV000631
MOV001800,MAT00255,WH03,GI_601_Goods_Issue_Sales,-34,2023-04-22 00:00:00,DELV007400
MOV001801,MAT00019,WH07,GI_601_Goods_Issue_Sales,-30,2023-02-13 00:00:00,DELV004026
MOV001802,MAT00331,WH08,GI_601_Goods_Issue_Sales,-34,2024-07-04 00:00:00,DELV006482
MOV001803,MAT00284,WH05,GI_601_Goods_Issue_Sales,-48,2023-02-10 00:00:00,DELV009138
MOV001804,MAT00069,WH03,GI_601_Goods_Issue_Sales,-25,2024-06-12 00:00:00,DELV000808
MOV001805,MAT00357,WH01,GI_601_Goods_Issue_Sales,-13,2023-10-26 00:00:00,DELV007202
MOV001806,MAT00004,WH05,GI_601_Goods_Issue_Sales,-26,2023-11-08 00:00:00,DELV004685
MOV001807,MAT00343,WH02,GI_601_Goods_Issue_Sales,-30,2023-06-20 00:00:00,DELV006922
MOV001808,MAT00276,WH05,GI_601_Goods_Issue_Sales,-19,2024-09-19 00:00:00,DELV000894
MOV001809,MAT00195,WH06,GI_601_Goods_Issue_Sales,-45,2024-06-13 00:00:00,DELV002331
MOV001810,MAT00036,WH07,GI_601_Goods_Issue_Sales,-30,2024-10-23 00:00:00,DELV007401
MOV001811,MAT00187,WH05,GI_601_Goods_Issue_Sales,-6,2024-05-27 00:00:00,DELV001855
MOV001812,MAT00170,WH03,GI_601_Goods_Issue_Sales,-12,2024-08-22 00:00:00,DELV008953
MOV001813,MAT00194,WH04,GI_601_Goods_Issue_Sales,-9,2024-02-07 00:00:00,DELV006776
MOV001814,MAT00136,WH03,GI_601_Goods_Issue_Sales,-21,2024-04-06 00:00:00,DELV000409
MOV001815,MAT00009,WH03,GI_601_Goods_Issue_Sales,-12,2024-04-09 00:00:00,DELV009672
MOV001816,MAT00203,WH02,GI_601_Goods_Issue_Sales,-46,2023-07-26 00:00:00,DELV007450
MOV001817,MAT00387,WH06,GI_601_Goods_Issue_Sales,-6,2023-09-14 00:00:00,DELV005310
MOV001818,MAT00322,WH08,GI_601_Goods_Issue_Sales,-45,2024-10-26 00:00:00,DELV002687
MOV001819,MAT00262,WH08,GI_601_Goods_Issue_Sales,-46,2023-05-07 00:00:00,DELV001495
MOV001820,MAT00236,WH03,GI_601_Goods_Issue_Sales,-8,2024-12-24 00:00:00,DELV007363
MOV001821,MAT00057,WH03,GI_601_Goods_Issue_Sales,-41,2024-01-07 00:00:00,DELV001398
MOV001822,MAT00290,WH05,GI_601_Goods_Issue_Sales,-34,2024-12-25 00:00:00,DELV006293
MOV001823,MAT00365,WH03,GI_601_Goods_Issue_Sales,-47,2024-06-07 00:00:00,DELV002620
MOV001824,MAT00148,WH03,GI_601_Goods_Issue_Sales,-25,2024-07-17 00:00:00,DELV006236
MOV001825,MAT00069,WH06,GI_601_Goods_Issue_Sales,-3,2023-06-24 00:00:00,DELV005492
MOV001826,MAT00159,WH05,GI_601_Goods_Issue_Sales,-37,2024-11-06 00:00:00,DELV002460
MOV001827,MAT00171,WH07,GI_601_Goods_Issue_Sales,-11,2023-05-29 00:00:00,DELV002931
MOV001828,MAT00257,WH08,GI_601_Goods_Issue_Sales,-50,2024-12-30 00:00:00,DELV000841
